wafer_id,die_x,die_y,center_x_mm,center_y_mm,dist_from_center,Vth_V,Idsat_uA,Rs_ohm_sq
1,7,-2,70,-20,72.8,0.4363,804.27,152.43
1,7,-1,70,-10,70.71,0.4478,816.6,151.92
1,7,0,70,0,70.0,0.4671,788.74,152.49
1,7,1,70,10,70.71,0.4419,775.77,143.89
1,7,2,70,20,72.8,0.4543,802.76,148.56
1,7,3,70,30,76.16,0.4358,789.64,150.01
1,7,4,70,40,80.62,0.4563,799.75,150.76
1,7,5,70,50,86.02,0.447,826.24,146.98
1,7,6,70,60,92.2,0.4445,792.4,151.84
1,7,7,70,70,98.99,0.4429,800.27,151.06
1,7,8,70,80,106.3,0.4473,800.65,148.07
1,7,9,70,90,114.02,0.4462,793.81,146.83
1,7,10,70,100,122.07,0.4407,796.13,155.87
1,7,11,70,110,130.38,0.4574,773.22,156.86
1,8,-11,80,-110,136.01,0.4544,759.16,156.82
1,8,-10,80,-100,128.06,0.4603,800.63,147.09
1,8,-9,80,-90,120.42,0.4461,789.26,153.78
1,8,-8,80,-80,113.14,0.4616,795.35,152.21
1,8,-7,80,-70,106.3,0.4498,819.56,147.78
1,8,-6,80,-60,100.0,0.4542,783.12,152.23
1,8,-5,80,-50,94.34,0.4421,810.57,150.65
1,8,-4,80,-40,89.44,0.464,795.78,151.39
1,8,-3,80,-30,85.44,0.4438,795.68,150.34
1,8,-2,80,-20,82.46,0.4378,778.74,151.8
1,8,-1,80,-10,80.62,0.4488,791.11,147.79
1,8,0,80,0,80.0,0.4444,801.69,151.34
1,8,1,80,10,80.62,0.4333,821.19,154.03
1,8,2,80,20,82.46,0.4314,816.29,153.17
1,8,3,80,30,85.44,0.45,780.54,153.07
1,8,4,80,40,89.44,0.4481,808.23,156.78
1,8,5,80,50,94.34,0.4524,785.66,149.3
1,8,6,80,60,100.0,0.4451,804.44,148.21
1,8,7,80,70,106.3,0.4491,776.43,150.7
1,8,8,80,80,113.14,0.4563,752.46,152.5
1,8,9,80,90,120.42,0.4569,777.57,158.61
1,8,10,80,100,128.06,0.4679,768.22,156.03
1,8,11,80,110,136.01,0.4735,781.59,155.78
1,9,-10,90,-100,134.54,0.4656,749.3,153.9
1,9,-9,90,-90,127.28,0.458,806.58,154.41
1,9,-8,90,-80,120.42,0.4549,787.69,155.59
1,9,-7,90,-70,114.02,0.4536,781.84,150.98
1,9,-6,90,-60,108.17,0.4609,802.38,151.38
1,9,-5,90,-50,102.96,0.4536,788.56,150.25
1,9,-4,90,-40,98.49,0.4458,793.96,154.57
1,9,-3,90,-30,94.87,0.4418,788.97,146.57
1,9,-2,90,-20,92.2,0.4384,796.99,148.36
1,9,-1,90,-10,90.55,0.4641,795.73,154.02
1,9,0,90,0,90.0,0.4577,796.87,156.47
1,9,1,90,10,90.55,0.4522,822.67,154.35
1,9,2,90,20,92.2,0.4535,811.05,152.09
1,9,3,90,30,94.87,0.4413,800.16,153.56
1,9,4,90,40,98.49,0.4633,787.57,152.12
1,9,5,90,50,102.96,0.4532,795.19,151.9
1,9,6,90,60,108.17,0.4551,803.06,155.58
1,9,7,90,70,114.02,0.4614,796.97,157.4
1,9,8,90,80,120.42,0.4662,787.66,148.87
1,9,9,90,90,127.28,0.452,799.13,151.51
1,9,10,90,100,134.54,0.4549,769.21,152.4
1,10,-9,100,-90,134.54,0.4697,778.23,150.34
1,10,-8,100,-80,128.06,0.4605,788.0,152.07
1,10,-7,100,-70,122.07,0.4672,781.83,156.05
1,10,-6,100,-60,116.62,0.4608,804.93,148.79
1,10,-5,100,-50,111.8,0.4552,792.56,147.32
1,10,-4,100,-40,107.7,0.4621,782.87,149.38
1,10,-3,100,-30,104.4,0.4443,806.95,146.36
1,10,-2,100,-20,101.98,0.4567,812.96,152.37
1,10,-1,100,-10,100.5,0.4572,809.17,147.81
1,10,0,100,0,100.0,0.4629,791.03,150.43
1,10,1,100,10,100.5,0.4488,805.15,149.05
1,10,2,100,20,101.98,0.4523,778.76,154.26
1,10,3,100,30,104.4,0.4577,792.05,149.53
1,10,4,100,40,107.7,0.4584,784.53,151.59
1,10,5,100,50,111.8,0.4637,781.18,152.69
1,10,6,100,60,116.62,0.4585,789.57,150.58
1,10,7,100,70,122.07,0.4676,779.18,147.29
1,10,8,100,80,128.06,0.4654,766.64,155.59
1,10,9,100,90,134.54,0.4736,790.03,157.68
1,11,-8,110,-80,136.01,0.4798,794.11,155.68
1,11,-7,110,-70,130.38,0.4742,809.56,159.15
1,11,-6,110,-60,125.3,0.4552,765.99,151.48
1,11,-5,110,-50,120.83,0.4631,791.21,151.95
1,11,-4,110,-40,117.05,0.4606,768.75,152.56
1,11,-3,110,-30,114.02,0.4641,800.55,153.88
1,11,-2,110,-20,111.8,0.4672,792.36,149.63
1,11,-1,110,-10,110.45,0.4635,811.52,153.13
1,11,0,110,0,110.0,0.4526,794.18,147.59
1,11,1,110,10,110.45,0.4629,810.12,147.52
1,11,2,110,20,111.8,0.4614,799.41,148.52
1,11,3,110,30,114.02,0.4455,797.91,150.62
1,11,4,110,40,117.05,0.4707,805.1,153.56
1,11,5,110,50,120.83,0.4616,808.78,155.11
1,11,6,110,60,125.3,0.4631,771.6,162.32
1,11,7,110,70,130.38,0.4524,778.55,148.88
1,11,8,110,80,136.01,0.4679,781.88,156.99
1,12,-6,120,-60,134.16,0.4489,797.52,151.98
1,12,-5,120,-50,130.0,0.4598,797.45,154.57
1,12,-4,120,-40,126.49,0.4623,797.59,154.58
1,12,-3,120,-30,123.69,0.4558,784.73,153.57
1,12,-2,120,-20,121.66,0.4506,803.31,153.54
1,12,-1,120,-10,120.42,0.4579,806.93,152.16
1,12,0,120,0,120.0,0.4557,782.0,153.5
1,12,1,120,10,120.42,0.4598,779.05,151.99
1,12,2,120,20,121.66,0.4525,777.79,147.48
1,12,3,120,30,123.69,0.4567,761.69,151.54
1,12,4,120,40,126.49,0.4547,801.38,150.25
1,12,5,120,50,130.0,0.4549,777.75,152.05
1,12,6,120,60,134.16,0.4737,763.75,153.27
1,13,-4,130,-40,136.01,0.4662,792.83,153.55
1,13,-3,130,-30,133.42,0.4471,779.06,158.35
1,13,-2,130,-20,131.53,0.4639,786.06,150.82
1,13,-1,130,-10,130.38,0.4519,783.51,149.56
1,13,0,130,0,130.0,0.4673,770.78,153.71
1,13,1,130,10,130.38,0.4461,777.33,150.28
1,13,2,130,20,131.53,0.4431,790.65,158.93
1,13,3,130,30,133.42,0.4715,791.54,153.05
1,13,4,130,40,136.01,0.47,797.97,155.1
2,-13,-4,-130,-40,136.01,0.4693,782.06,156.93
2,-13,-3,-130,-30,133.42,0.4628,745.49,157.83
2,-13,-2,-130,-20,131.53,0.4782,801.78,143.39
2,-13,-1,-130,-10,130.38,0.4648,776.24,150.59
2,-13,0,-130,0,130.0,0.462,781.24,155.31
2,-13,1,-130,10,130.38,0.4616,766.42,152.11
2,-13,2,-130,20,131.53,0.4558,756.77,149.89
2,-13,3,-130,30,133.42,0.4608,802.67,152.68
2,-13,4,-130,40,136.01,0.4575,761.89,154.78
2,-12,-6,-120,-60,134.16,0.4722,810.87,155.26
2,-12,-5,-120,-50,130.0,0.4621,775.32,152.66
2,-12,-4,-120,-40,126.49,0.4646,780.88,152.81
2,-12,-3,-120,-30,123.69,0.4583,778.36,152.7
2,-12,-2,-120,-20,121.66,0.4416,796.6,159.73
2,-12,-1,-120,-10,120.42,0.4529,794.65,155.08
2,-12,0,-120,0,120.0,0.4674,785.3,147.06
2,-12,1,-120,10,120.42,0.4594,790.97,151.49
2,-12,2,-120,20,121.66,0.4567,790.52,153.76
2,-12,3,-120,30,123.69,0.4611,783.96,154.08
2,-12,4,-120,40,126.49,0.4573,795.23,151.42
2,-12,5,-120,50,130.0,0.4616,759.12,152.68
2,-12,6,-120,60,134.16,0.4673,765.32,153.44
2,-11,-8,-110,-80,136.01,0.4444,759.09,151.37
2,-11,-7,-110,-70,130.38,0.462,788.24,153.67
2,-11,-6,-110,-60,125.3,0.4561,780.61,155.29
2,-11,-5,-110,-50,120.83,0.4592,783.81,156.45
2,-11,-4,-110,-40,117.05,0.4717,772.13,153.7
2,-11,-3,-110,-30,114.02,0.4798,796.51,152.16
2,-11,-2,-110,-20,111.8,0.454,800.7,153.85
2,-11,-1,-110,-10,110.45,0.4441,793.56,144.65
2,-11,0,-110,0,110.0,0.4522,780.62,152.43
2,-11,1,-110,10,110.45,0.4408,786.27,154.36
2,-11,2,-110,20,111.8,0.449,764.78,152.36
2,-11,3,-110,30,114.02,0.4504,789.52,149.62
2,-11,4,-110,40,117.05,0.4719,767.44,160.63
2,-11,5,-110,50,120.83,0.4543,791.57,150.85
2,-11,6,-110,60,125.3,0.4542,774.53,154.94
2,-11,7,-110,70,130.38,0.4499,788.7,147.29
2,-11,8,-110,80,136.01,0.4658,792.35,150.87
2,-10,-9,-100,-90,134.54,0.4684,781.36,159.26
2,-10,-8,-100,-80,128.06,0.4534,826.9,146.34
2,-10,-7,-100,-70,122.07,0.4553,762.66,158.28
2,-10,-6,-100,-60,116.62,0.4539,788.45,153.42
2,-10,-5,-100,-50,111.8,0.4544,784.44,147.82
2,-10,-4,-100,-40,107.7,0.4546,800.82,153.3
2,-10,-3,-100,-30,104.4,0.4677,763.82,150.74
2,-10,-2,-100,-20,101.98,0.4613,795.42,143.75
2,-10,-1,-100,-10,100.5,0.4412,802.71,151.54
2,-10,0,-100,0,100.0,0.4568,786.22,151.41
2,-10,1,-100,10,100.5,0.4439,801.68,150.82
2,-10,2,-100,20,101.98,0.4452,820.66,145.64
2,-10,3,-100,30,104.4,0.4512,783.79,156.44
2,-10,4,-100,40,107.7,0.458,785.39,150.37
2,-10,5,-100,50,111.8,0.4693,779.16,146.29
2,-10,6,-100,60,116.62,0.4583,795.73,154.09
2,-10,7,-100,70,122.07,0.4633,814.7,147.57
2,-10,8,-100,80,128.06,0.4506,794.59,150.2
2,-10,9,-100,90,134.54,0.4513,808.57,149.6
2,-9,-10,-90,-100,134.54,0.4601,779.7,158.39
2,-9,-9,-90,-90,127.28,0.445,791.36,150.73
2,-9,-8,-90,-80,120.42,0.4623,775.44,157.24
2,-9,-7,-90,-70,114.02,0.4479,755.38,149.44
2,-9,-6,-90,-60,108.17,0.4513,811.18,147.48
2,-9,-5,-90,-50,102.96,0.4421,811.36,146.71
2,-9,-4,-90,-40,98.49,0.4496,796.0,151.19
2,-9,-3,-90,-30,94.87,0.4445,785.39,151.34
2,-9,-2,-90,-20,92.2,0.443,779.39,153.9
2,-9,-1,-90,-10,90.55,0.4539,826.49,152.51
2,-9,0,-90,0,90.0,0.4399,801.45,147.09
2,-9,1,-90,10,90.55,0.4368,793.27,153.1
2,-9,2,-90,20,92.2,0.4523,778.92,148.77
2,-9,3,-90,30,94.87,0.4493,773.96,152.48
2,-9,4,-90,40,98.49,0.4492,777.53,146.19
2,-9,5,-90,50,102.96,0.4608,791.24,154.4
2,-9,6,-90,60,108.17,0.4659,810.28,149.65
2,-9,7,-90,70,114.02,0.4351,797.01,158.08
2,-9,8,-90,80,120.42,0.457,759.2,150.5
2,-9,9,-90,90,127.28,0.4584,768.66,145.71
2,-9,10,-90,100,134.54,0.4622,768.81,159.78
2,-8,-11,-80,-110,136.01,0.4644,786.65,154.34
2,-8,-10,-80,-100,128.06,0.461,759.88,150.39
2,-8,-9,-80,-90,120.42,0.466,792.18,151.33
2,-8,-8,-80,-80,113.14,0.4587,800.32,157.69
2,-8,-7,-80,-70,106.3,0.4542,779.76,150.74
2,-8,-6,-80,-60,100.0,0.4562,812.87,145.78
2,-8,-5,-80,-50,94.34,0.4524,785.95,148.61
2,-8,-4,-80,-40,89.44,0.4568,811.19,148.08
2,-8,-3,-80,-30,85.44,0.4487,791.96,158.7
2,-8,-2,-80,-20,82.46,0.4522,787.41,153.97
2,-8,-1,-80,-10,80.62,0.4609,826.88,156.26
2,-8,0,-80,0,80.0,0.4557,794.75,149.39
2,-8,1,-80,10,80.62,0.4477,793.94,153.72
2,-8,2,-80,20,82.46,0.45,814.57,152.03
2,-8,3,-80,30,85.44,0.4412,774.24,146.32
2,-8,4,-80,40,89.44,0.4466,802.01,148.17
2,-8,5,-80,50,94.34,0.456,791.49,151.08
2,-8,6,-80,60,100.0,0.4523,823.95,147.7
2,-8,7,-80,70,106.3,0.4705,786.79,147.07
2,-8,8,-80,80,113.14,0.4531,841.33,154.41
2,-8,9,-80,90,120.42,0.4621,800.97,150.21
2,-8,10,-80,100,128.06,0.4628,784.7,158.94
2,-8,11,-80,110,136.01,0.4627,773.94,151.2
2,-7,-11,-70,-110,130.38,0.4623,787.63,150.24
2,-7,-10,-70,-100,122.07,0.4615,791.64,155.77
2,-7,-9,-70,-90,114.02,0.4648,793.73,148.7
2,-7,-8,-70,-80,106.3,0.4462,822.13,151.59
2,-7,-7,-70,-70,98.99,0.4651,805.72,152.83
2,-7,-6,-70,-60,92.2,0.4577,781.44,151.14
2,-7,-5,-70,-50,86.02,0.4401,795.73,151.96
2,-7,-4,-70,-40,80.62,0.4418,808.39,145.5
2,-7,-3,-70,-30,76.16,0.4591,790.03,146.92
2,-7,-2,-70,-20,72.8,0.4385,791.31,144.28
2,-7,-1,-70,-10,70.71,0.4456,816.49,149.43
2,-7,0,-70,0,70.0,0.4406,803.39,150.41
2,-7,1,-70,10,70.71,0.4657,811.86,150.92
2,-7,2,-70,20,72.8,0.4572,797.98,149.77
2,-7,3,-70,30,76.16,0.4633,775.47,152.9
2,-7,4,-70,40,80.62,0.4491,795.63,148.34
2,-7,5,-70,50,86.02,0.4512,799.35,148.79
2,-7,6,-70,60,92.2,0.4445,771.21,148.05
2,-7,7,-70,70,98.99,0.4471,800.51,156.45
2,-7,8,-70,80,106.3,0.4479,780.34,148.95
2,-7,9,-70,90,114.02,0.4564,801.14,153.99
2,-7,10,-70,100,122.07,0.4645,802.68,151.89
2,-7,11,-70,110,130.38,0.4776,777.92,154.17
2,-6,-12,-60,-120,134.16,0.4731,789.33,147.68
2,-6,-11,-60,-110,125.3,0.4592,799.23,149.11
2,-6,-10,-60,-100,116.62,0.462,796.88,155.64
2,-6,-9,-60,-90,108.17,0.4478,809.88,151.73
2,-6,-8,-60,-80,100.0,0.4655,839.73,155.24
2,-6,-7,-60,-70,92.2,0.454,834.6,152.03
2,-6,-6,-60,-60,84.85,0.4427,799.41,152.3
2,-6,-5,-60,-50,78.1,0.4566,783.12,146.72
2,-6,-4,-60,-40,72.11,0.4473,808.02,151.99
2,-6,-3,-60,-30,67.08,0.4511,787.48,155.21
2,-6,-2,-60,-20,63.25,0.4414,819.54,152.22
2,-6,-1,-60,-10,60.83,0.4602,793.33,149.57
2,-6,0,-60,0,60.0,0.4504,792.85,150.68
2,-6,1,-60,10,60.83,0.4626,780.55,148.03
2,-6,2,-60,20,63.25,0.4439,798.58,149.59
2,-6,3,-60,30,67.08,0.4562,800.51,150.91
2,-6,4,-60,40,72.11,0.4532,803.68,152.11
2,-6,5,-60,50,78.1,0.449,824.7,157.62
2,-6,6,-60,60,84.85,0.4556,803.42,151.89
2,-6,7,-60,70,92.2,0.4413,802.49,148.02
2,-6,8,-60,80,100.0,0.4555,787.04,149.59
2,-6,9,-60,90,108.17,0.4384,777.34,152.31
2,-6,10,-60,100,116.62,0.449,806.99,149.23
2,-6,11,-60,110,125.3,0.4628,774.87,154.3
2,-6,12,-60,120,134.16,0.4505,774.03,151.87
2,-5,-12,-50,-120,130.0,0.4681,790.41,150.09
2,-5,-11,-50,-110,120.83,0.4558,777.23,155.42
2,-5,-10,-50,-100,111.8,0.4646,771.73,154.07
2,-5,-9,-50,-90,102.96,0.4454,793.16,150.93
2,-5,-8,-50,-80,94.34,0.4649,784.35,152.81
2,-5,-7,-50,-70,86.02,0.4406,781.39,150.12
2,-5,-6,-50,-60,78.1,0.4502,757.52,153.48
2,-5,-5,-50,-50,70.71,0.4329,797.81,153.98
2,-5,-4,-50,-40,64.03,0.4677,794.55,145.7
2,-5,-3,-50,-30,58.31,0.4603,812.98,148.53
2,-5,-2,-50,-20,53.85,0.4451,789.24,148.97
2,-5,-1,-50,-10,50.99,0.4525,791.51,148.68
2,-5,0,-50,0,50.0,0.4551,777.76,148.87
2,-5,1,-50,10,50.99,0.4366,801.63,144.18
2,-5,2,-50,20,53.85,0.4571,780.28,144.68
2,-5,3,-50,30,58.31,0.4471,825.67,152.13
2,-5,4,-50,40,64.03,0.4346,779.85,148.81
2,-5,5,-50,50,70.71,0.4679,785.92,147.21
2,-5,6,-50,60,78.1,0.4622,802.92,153.16
2,-5,7,-50,70,86.02,0.4442,798.48,153.98
2,-5,8,-50,80,94.34,0.4492,816.26,151.47
2,-5,9,-50,90,102.96,0.4437,796.71,153.78
2,-5,10,-50,100,111.8,0.4598,792.75,145.91
2,-5,11,-50,110,120.83,0.4431,765.07,151.04
2,-5,12,-50,120,130.0,0.458,761.34,156.85
2,-4,-13,-40,-130,136.01,0.4535,759.05,154.96
2,-4,-12,-40,-120,126.49,0.4674,816.42,155.05
2,-4,-11,-40,-110,117.05,0.4688,772.63,158.61
2,-4,-10,-40,-100,107.7,0.4384,787.58,152.89
2,-4,-9,-40,-90,98.49,0.4382,784.48,147.28
2,-4,-8,-40,-80,89.44,0.4475,821.32,150.17
2,-4,-7,-40,-70,80.62,0.4463,756.74,151.4
2,-4,-6,-40,-60,72.11,0.4563,774.5,149.8
2,-4,-5,-40,-50,64.03,0.4515,814.47,147.83
2,-4,-4,-40,-40,56.57,0.443,793.15,153.85
2,-4,-3,-40,-30,50.0,0.4584,799.68,153.06
2,-4,-2,-40,-20,44.72,0.4311,811.87,146.64
2,-4,-1,-40,-10,41.23,0.4641,784.04,147.44
2,-4,0,-40,0,40.0,0.4545,809.88,148.66
2,-4,1,-40,10,41.23,0.453,807.43,151.18
2,-4,2,-40,20,44.72,0.4468,807.58,154.22
2,-4,3,-40,30,50.0,0.4402,787.4,150.08
2,-4,4,-40,40,56.57,0.4416,772.95,153.28
2,-4,5,-40,50,64.03,0.4322,793.96,152.28
2,-4,6,-40,60,72.11,0.4521,794.19,146.71
2,-4,7,-40,70,80.62,0.4528,785.17,150.8
2,-4,8,-40,80,89.44,0.4511,802.27,148.2
2,-4,9,-40,90,98.49,0.4674,803.76,149.7
2,-4,10,-40,100,107.7,0.4554,783.52,150.05
2,-4,11,-40,110,117.05,0.4753,779.3,151.9
2,-4,12,-40,120,126.49,0.456,770.01,154.56
2,-4,13,-40,130,136.01,0.4639,793.28,157.12
2,-3,-13,-30,-130,133.42,0.4697,767.54,156.21
2,-3,-12,-30,-120,123.69,0.4638,771.91,151.97
2,-3,-11,-30,-110,114.02,0.4435,802.36,153.8
2,-3,-10,-30,-100,104.4,0.4638,793.0,152.29
2,-3,-9,-30,-90,94.87,0.4584,787.99,147.62
2,-3,-8,-30,-80,85.44,0.4442,794.76,147.41
2,-3,-7,-30,-70,76.16,0.4446,813.21,149.71
2,-3,-6,-30,-60,67.08,0.4525,791.74,148.15
2,-3,-5,-30,-50,58.31,0.4523,801.89,152.33
2,-3,-4,-30,-40,50.0,0.4604,789.63,152.58
2,-3,-3,-30,-30,42.43,0.4414,831.11,147.64
2,-3,-2,-30,-20,36.06,0.4555,783.69,149.54
2,-3,-1,-30,-10,31.62,0.4624,787.73,156.61
2,-3,0,-30,0,30.0,0.45,814.64,151.21
2,-3,1,-30,10,31.62,0.4537,778.61,148.58
2,-3,2,-30,20,36.06,0.4596,794.84,150.42
2,-3,3,-30,30,42.43,0.4376,791.94,153.37
2,-3,4,-30,40,50.0,0.4397,810.76,150.53
2,-3,5,-30,50,58.31,0.4481,795.8,148.53
2,-3,6,-30,60,67.08,0.4468,813.95,148.7
2,-3,7,-30,70,76.16,0.4645,804.49,148.27
2,-3,8,-30,80,85.44,0.4578,809.36,145.06
2,-3,9,-30,90,94.87,0.4422,797.57,145.59
2,-3,10,-30,100,104.4,0.4691,808.76,150.9
2,-3,11,-30,110,114.02,0.4524,783.32,145.92
2,-3,12,-30,120,123.69,0.4447,815.74,157.65
2,-3,13,-30,130,133.42,0.4579,794.93,155.81
2,-2,-13,-20,-130,131.53,0.4666,761.14,148.58
2,-2,-12,-20,-120,121.66,0.4672,758.68,152.23
2,-2,-11,-20,-110,111.8,0.4515,786.45,152.53
2,-2,-10,-20,-100,101.98,0.4464,803.23,151.18
2,-2,-9,-20,-90,92.2,0.4669,779.01,150.3
2,-2,-8,-20,-80,82.46,0.4535,796.15,145.99
2,-2,-7,-20,-70,72.8,0.4601,805.05,146.2
2,-2,-6,-20,-60,63.25,0.4535,825.52,149.89
2,-2,-5,-20,-50,53.85,0.45,823.52,147.09
2,-2,-4,-20,-40,44.72,0.4638,814.59,147.23
2,-2,-3,-20,-30,36.06,0.4447,792.13,144.5
2,-2,-2,-20,-20,28.28,0.4521,786.82,150.89
2,-2,-1,-20,-10,22.36,0.4397,813.85,152.21
2,-2,0,-20,0,20.0,0.4444,805.39,150.25
2,-2,1,-20,10,22.36,0.4619,784.51,149.54
2,-2,2,-20,20,28.28,0.4449,800.67,151.6
2,-2,3,-20,30,36.06,0.4448,794.54,152.9
2,-2,4,-20,40,44.72,0.4609,807.4,149.59
2,-2,5,-20,50,53.85,0.4481,808.22,150.68
2,-2,6,-20,60,63.25,0.4368,808.59,147.42
2,-2,7,-20,70,72.8,0.4387,774.97,149.35
2,-2,8,-20,80,82.46,0.4419,765.1,148.92
2,-2,9,-20,90,92.2,0.4462,797.54,148.33
2,-2,10,-20,100,101.98,0.4664,805.05,149.26
2,-2,11,-20,110,111.8,0.4539,814.57,154.46
2,-2,12,-20,120,121.66,0.4466,773.75,150.33
2,-2,13,-20,130,131.53,0.4581,773.59,154.11
2,-1,-13,-10,-130,130.38,0.4671,796.78,152.86
2,-1,-12,-10,-120,120.42,0.4442,773.44,150.96
2,-1,-11,-10,-110,110.45,0.4441,811.07,147.92
2,-1,-10,-10,-100,100.5,0.4564,772.55,152.63
2,-1,-9,-10,-90,90.55,0.4489,822.66,146.76
2,-1,-8,-10,-80,80.62,0.4455,794.44,149.54
2,-1,-7,-10,-70,70.71,0.4472,795.1,148.97
2,-1,-6,-10,-60,60.83,0.4334,814.9,158.58
2,-1,-5,-10,-50,50.99,0.4524,782.96,146.9
2,-1,-4,-10,-40,41.23,0.4549,805.78,149.15
2,-1,-3,-10,-30,31.62,0.456,769.04,152.26
2,-1,-2,-10,-20,22.36,0.4519,785.06,145.7
2,-1,-1,-10,-10,14.14,0.451,821.11,149.32
2,-1,0,-10,0,10.0,0.4432,802.87,155.46
2,-1,1,-10,10,14.14,0.4535,808.09,153.67
2,-1,2,-10,20,22.36,0.4538,788.29,144.77
2,-1,3,-10,30,31.62,0.4426,783.43,151.98
2,-1,4,-10,40,41.23,0.4564,802.63,146.19
2,-1,5,-10,50,50.99,0.4643,793.76,151.81
2,-1,6,-10,60,60.83,0.4504,803.13,151.7
2,-1,7,-10,70,70.71,0.4444,819.58,145.26
2,-1,8,-10,80,80.62,0.4417,819.39,151.77
2,-1,9,-10,90,90.55,0.4703,801.0,155.26
2,-1,10,-10,100,100.5,0.4366,776.58,153.35
2,-1,11,-10,110,110.45,0.4401,791.0,154.96
2,-1,12,-10,120,120.42,0.4613,789.21,151.18
2,-1,13,-10,130,130.38,0.4628,791.9,151.86
2,0,-13,0,-130,130.0,0.464,799.65,153.12
2,0,-12,0,-120,120.0,0.4577,796.52,154.13
2,0,-11,0,-110,110.0,0.4609,778.94,149.83
2,0,-10,0,-100,100.0,0.4474,784.38,145.23
2,0,-9,0,-90,90.0,0.424,817.93,145.47
2,0,-8,0,-80,80.0,0.4625,811.09,148.78
2,0,-7,0,-70,70.0,0.4549,806.38,146.69
2,0,-6,0,-60,60.0,0.4499,785.3,151.96
2,0,-5,0,-50,50.0,0.4443,798.55,149.58
2,0,-4,0,-40,40.0,0.451,824.94,149.28
2,0,-3,0,-30,30.0,0.4597,807.2,154.26
2,0,-2,0,-20,20.0,0.4473,810.44,149.82
2,0,-1,0,-10,10.0,0.4261,783.65,151.75
2,0,0,0,0,0.0,0.4541,780.58,150.66
2,0,1,0,10,10.0,0.454,799.48,152.19
2,0,2,0,20,20.0,0.4547,799.47,148.47
2,0,3,0,30,30.0,0.4583,806.95,145.86
2,0,4,0,40,40.0,0.4518,782.73,147.11
2,0,5,0,50,50.0,0.4448,800.67,151.12
2,0,6,0,60,60.0,0.4467,794.52,148.49
2,0,7,0,70,70.0,0.4584,757.21,149.07
2,0,8,0,80,80.0,0.4624,807.76,153.8
2,0,9,0,90,90.0,0.4337,781.37,151.68
2,0,10,0,100,100.0,0.4638,780.82,149.46
2,0,11,0,110,110.0,0.4571,772.37,152.98
2,0,12,0,120,120.0,0.4357,796.65,149.49
2,0,13,0,130,130.0,0.4574,793.25,155.13
2,1,-13,10,-130,130.38,0.4611,797.77,148.74
2,1,-12,10,-120,120.42,0.4589,777.19,155.28
2,1,-11,10,-110,110.45,0.4595,804.81,156.39
2,1,-10,10,-100,100.5,0.4605,795.42,150.66
2,1,-9,10,-90,90.55,0.4548,802.02,152.27
2,1,-8,10,-80,80.62,0.4322,828.21,150.18
2,1,-7,10,-70,70.71,0.437,786.29,143.61
2,1,-6,10,-60,60.83,0.4413,797.87,154.54
2,1,-5,10,-50,50.99,0.4533,803.49,146.59
2,1,-4,10,-40,41.23,0.4434,788.8,147.88
2,1,-3,10,-30,31.62,0.4472,795.86,148.98
2,1,-2,10,-20,22.36,0.4446,802.03,149.06
2,1,-1,10,-10,14.14,0.4372,800.52,149.65
2,1,0,10,0,10.0,0.4374,791.13,151.79
2,1,1,10,10,14.14,0.4409,781.37,149.03
2,1,2,10,20,22.36,0.455,827.15,151.98
2,1,3,10,30,31.62,0.4587,805.2,147.94
2,1,4,10,40,41.23,0.4552,798.72,151.13
2,1,5,10,50,50.99,0.4424,807.0,149.64
2,1,6,10,60,60.83,0.4519,798.72,149.17
2,1,7,10,70,70.71,0.4539,793.91,145.23
2,1,8,10,80,80.62,0.435,802.77,148.66
2,1,9,10,90,90.55,0.4362,801.57,149.87
2,1,10,10,100,100.5,0.4475,801.48,154.61
2,1,11,10,110,110.45,0.4643,796.11,151.2
2,1,12,10,120,120.42,0.4586,793.68,151.72
2,1,13,10,130,130.38,0.4626,759.63,154.09
2,2,-13,20,-130,131.53,0.4655,775.17,153.72
2,2,-12,20,-120,121.66,0.4489,769.61,153.31
2,2,-11,20,-110,111.8,0.4486,766.7,148.25
2,2,-10,20,-100,101.98,0.4441,808.91,151.3
2,2,-9,20,-90,92.2,0.4432,790.97,154.15
2,2,-8,20,-80,82.46,0.4575,783.23,153.49
2,2,-7,20,-70,72.8,0.4494,811.99,149.51
2,2,-6,20,-60,63.25,0.4595,782.61,149.23
2,2,-5,20,-50,53.85,0.4597,764.11,149.86
2,2,-4,20,-40,44.72,0.4469,810.27,153.21
2,2,-3,20,-30,36.06,0.4558,803.62,150.12
2,2,-2,20,-20,28.28,0.4473,803.15,154.38
2,2,-1,20,-10,22.36,0.4434,793.97,149.77
2,2,0,20,0,20.0,0.458,803.35,152.95
2,2,1,20,10,22.36,0.4583,808.88,146.81
2,2,2,20,20,28.28,0.4633,821.19,150.19
2,2,3,20,30,36.06,0.4389,776.59,150.76
2,2,4,20,40,44.72,0.4444,774.24,145.26
2,2,5,20,50,53.85,0.4462,802.92,154.22
2,2,6,20,60,63.25,0.4539,794.28,151.14
2,2,7,20,70,72.8,0.4523,811.09,149.88
2,2,8,20,80,82.46,0.4583,812.37,150.25
2,2,9,20,90,92.2,0.4492,813.58,148.08
2,2,10,20,100,101.98,0.4398,774.61,148.37
2,2,11,20,110,111.8,0.4597,787.01,152.2
2,2,12,20,120,121.66,0.4538,781.06,149.6
2,2,13,20,130,131.53,0.4609,779.89,155.25
